"rank","eff","conf","color"
447,86.41,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#6495ED"
449,432.43,"xSeries x3650M3 Cluster, Xeon E5649 6C 2.530GHz, Gigabit Ethernet","#6495ED"
450,432.43,"xSeries x3650M3 Cluster, Xeon E5649 6C 2.530GHz, Gigabit Ethernet","#6495ED"
451,440.45,"xSeries x3650M3 Cluster, Xeon X5650 6C 2.660GHz, Gigabit Ethernet","#6495ED"
452,440.45,"xSeries x3650M3 Cluster, Xeon X5650 6C 2.660GHz, Gigabit Ethernet","#6495ED"
453,440.45,"xSeries x3650M3 Cluster, Xeon X5650 6C 2.660GHz, Gigabit Ethernet","#6495ED"
454,440.45,"xSeries x3650M3 Cluster, Xeon X5650 6C 2.660GHz, Gigabit Ethernet","#6495ED"
455,440.45,"xSeries x3650M3 Cluster, Xeon X5650 6C 2.660GHz, Gigabit Ethernet","#6495ED"
456,440.45,"xSeries x3650M3 Cluster, Xeon X5650 6C 2.660GHz, Gigabit Ethernet","#6495ED"
460,225,"Cluster Platform SL390s G7, Xeon X5650 6C 2.66GHz, Infiniband QDR, NVIDIA 2070","#006400"
465,869,"Power 575, p6 4.7 GHz, Infiniband","#6495ED"
466,859,"Power 575, p6 4.7 GHz, Infiniband","#6495ED"
467,372.82,"BladeCenter HS22 Cluster (WM), Xeon X5650 6C 2.66 GHz, Gigabit Ethernet","#6495ED"
468,337.39,"BladeCenter HS22 Cluster (WM), Xeon L5640 6C 2.260GHz, Gigabit Ethernet","#6495ED"
469,80.14,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#6495ED"
472,386.88,"BladeCenter HS22 Cluster, WM Xeon 6-core 2.93Ghz, GigE","#6495ED"
473,416.42,"xSeries x3650M3 Cluster, Xeon E5649 6C 2.530GHz, Gigabit Ethernet","#6495ED"
474,416.42,"xSeries x3650M3 Cluster, Xeon E5649 6C 2.530GHz, Gigabit Ethernet","#6495ED"
475,671,"Appro Xtreme-X3 Server - Quad Opteron Quad Core 2.3 GHz, Infiniband","#FF7F50"
476,906.16,"BladeCenter HS21 Cluster, Xeon QC HT 2.66 GHz, Infiniband","#6495ED"
477,332,"Sun Blade x6048, Xeon X5560 2.8 Ghz, Infiniband QDR","#FF8C00"
480,251.1,"xSeries x3550M3 Cluster, Xeon X5650 6C 2.66 GHz, Infiniband QDR","#6495ED"
481,251.1,"xSeries x3550M3 Cluster, Xeon X5650 6C 2.66 GHz, Infiniband QDR","#6495ED"
483,421.48,"xSeries x3650M3 Cluster, Xeon X5650 6C 2.66 GHz, Gigabit Ethernet","#6495ED"
484,421.48,"xSeries x3650M3 Cluster, Xeon X5650 6C 2.66 GHz, Gigabit Ethernet","#6495ED"
485,421.48,"xSeries x3650M3 Cluster, Xeon X5650 6C 2.66 GHz, Gigabit Ethernet","#6495ED"
486,421.48,"xSeries x3650M3 Cluster, Xeon X5650 6C 2.66 GHz, Gigabit Ethernet","#6495ED"
487,421.48,"xSeries x3650M3 Cluster, Xeon X5650 6C 2.66 GHz, Gigabit Ethernet","#6495ED"
488,421.48,"xSeries x3650M3 Cluster, Xeon X5650 6C 2.66 GHz, Gigabit Ethernet","#6495ED"
489,421.48,"xSeries x3650M3 Cluster, Xeon X5650 6C 2.66 GHz, Gigabit Ethernet","#6495ED"
490,421.48,"xSeries x3650M3 Cluster, Xeon X5650 6C 2.66 GHz, Gigabit Ethernet","#6495ED"
491,421.48,"xSeries x3650M3 Cluster, Xeon X5650 6C 2.66 GHz, Gigabit Ethernet","#6495ED"
492,421.48,"xSeries x3650M3 Cluster, Xeon X5650 6C 2.66 GHz, Gigabit Ethernet","#6495ED"
493,421.48,"xSeries x3650M3 Cluster, Xeon X5650 6C 2.66 GHz, Gigabit Ethernet","#6495ED"
494,421.48,"xSeries x3650M3 Cluster, Xeon X5650 6C 2.66 GHz, Gigabit Ethernet","#6495ED"
498,173.36,"Power 775, POWER7 8C 3.836GHz, Custom Interconnect","#6495ED"
499,520,"Cray XT5/XT4 QC 2.3 GHz","#FF7F50"
500,411.32,"xSeries x3650M3 Cluster, Xeon E5649 6C 2.530GHz, Gigabit Ethernet","#6495ED"
