"rank","eff","conf","color"
414,139.1,"iDataPlex DX360M4, Intel Xeon E5-2680v2  10C 2.800GHz, Infiniband FDR14","#DC143C"
415,139.1,"iDataPlex DX360M4, Intel Xeon E5-2680v2  10C 2.800GHz, Infiniband FDR14","#DC143C"
416,142.91,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
422,148.19,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
423,148.6,"IBM Flex System x240, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
424,148.6,"IBM Flex System x240, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
425,148.6,"IBM Flex System x240, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
431,156.06,"iDataPlex DX360M4, Xeon E5-2680 8C 2.700GHz, Infiniband","#DC143C"
432,690.51,"xSeries x3650M3 Cluster, Xeon E5649 6C 2.530GHz, Gigabit Ethernet","#DC143C"
433,690.51,"xSeries x3650M3 Cluster, Xeon E5649 6C 2.530GHz, Gigabit Ethernet","#DC143C"
435,414.35,"BladeCenter HS23 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
436,652.74,"iDataPlex DX360M3, Xeon E5645 6C 2.400GHz, Gigabit Ethernet","#DC143C"
445,138.59,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband","#DC143C"
446,138.59,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband","#DC143C"
447,138.59,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband","#DC143C"
448,138.59,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband","#DC143C"
449,138.59,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband","#DC143C"
450,138.59,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband","#DC143C"
451,138.59,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband","#DC143C"
452,138.59,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband","#DC143C"
454,101,"Bullx DLC B710 Blades, Intel Xeon E5 v2 12C 2.700GHz, Infiniband FDR","#A9A9A9"
455,677.4,"Cray XE6 12-core 2.1 GHz","#6495ED"
456,502.58,"xSeries x3650M3 Cluster, Xeon X5650 6C 2.660GHz, Infiniband","#DC143C"
457,502.58,"xSeries x3650M3 Cluster, Xeon X5650 6C 2.660GHz, Infiniband","#DC143C"
458,502.58,"xSeries x3650M3 Cluster, Xeon X5650 6C 2.660GHz, Infiniband","#DC143C"
459,690.43,"xSeries x3650M3 Cluster, Xeon X5650 6C 2.660GHz, Gigabit Ethernet","#DC143C"
461,532,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
462,532,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
464,530.84,"BladeCenter HS23 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
466,170.98,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Infiniband","#DC143C"
467,170.98,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Infiniband","#DC143C"
471,698.1,"BladeCenter HS22 Cluster (WM), Xeon L5639 6C 2.130GHz, Infiniband","#DC143C"
474,165.4,"Relion Cluster, Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#FF69B4"
476,354.6,"Hitachi SR16000 Model M1, POWER7 8C 3.836GHz, Custom","#FF1493"
479,648.28,"xSeries x3650M3 Cluster, Xeon E5649 6C 2.530GHz, Gigabit Ethernet","#DC143C"
480,126.27,"SuperServer  2026GT-TRF, Xeon E5645 6C 2.40GHz, Infiniband QDR, NVIDIA 2050","#008000"
483,647.19,"xSeries x3650 Cluster, Xeon E5649 6C 2.530GHz, Gigabit Ethernet","#DC143C"
484,660.67,"xSeries x3650M4 Cluster, Xeon X5650 6C 2.660GHz, Gigabit Ethernet","#DC143C"
485,660.67,"xSeries x3650M4 Cluster, Xeon X5650 6C 2.660GHz, Gigabit Ethernet","#DC143C"
492,315,"Blue Gene/P Solution","#DC143C"
493,312.8,"Dell C6145 Cluster, Opteron 6378 16C 2.400GHz, Infiniband","#00008B"
