"rank","eff","conf","color"
355,975,"Dell PowerEdge C6220, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#00008B"
359,46.46,"Cray CS-Storm, Intel Xeon E5-2660v2 10C 2.2GHz, Infiniband FDR, Nvidia K40m","#6495ED"
360,254.9,"xSeries x3650M4 Cluster, Xeon E5-2680 8C 2.700GHz, Infiniband FDR","#B8860B"
361,254.9,"xSeries x3650M4 Cluster, Xeon E5-2680 8C 2.700GHz, Infiniband FDR","#B8860B"
362,254.9,"xSeries x3650M4 Cluster, Xeon E5-2680 8C 2.700GHz, Infiniband FDR","#B8860B"
363,254.9,"xSeries x3650M4 Cluster, Xeon E5-2680 8C 2.700GHz, Infiniband FDR","#B8860B"
365,390.07,"Power 775, POWER7 8C 3.836GHz, Custom Interconnect","#DC143C"
366,227,"MEGWARE MiriQuid, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#FF00FF"
373,177.84,"BladeCenter HS23 Cluster, Xeon E5-2680 8C 2.700GHz, Infiniband QDR","#DC143C"
376,66.25,"iDataPlex DX360M4, Intel Xeon E5-2680v2  10C 2.800GHz, Infiniband FDR, NVIDIA K20x","#DC143C"
377,66.25,"iDataPlex DX360M4, Intel Xeon E5-2680v2  10C 2.800GHz, Infiniband FDR, NVIDIA K20x","#DC143C"
378,66.25,"iDataPlex DX360M4, Intel Xeon E5-2680v2  10C 2.800GHz, Infiniband FDR, NVIDIA K20x","#DC143C"
379,66.25,"iDataPlex DX360M4, Intel Xeon E5-2680v2  10C 2.800GHz, Infiniband FDR, NVIDIA K20x","#DC143C"
388,71,"RSC PetaStream, Xeon E5-2697v3 14C 2.6GHz, Infiniband FDR, Intel Xeon Phi 5120D","#E9967A"
390,39.7,"LX 1U-4GPU/104Re-1G  Cluster, Intel Xeon E5-2620v2 6C 2.100GHz, Infiniband FDR, NVIDIA K20x","#DCDCDC"
392,510,"iDataPlex, Xeon X56xx 6C 2.93 GHz, Infiniband","#DC143C"
393,920.28,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
394,916.29,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
395,916.29,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
397,962.1,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
398,808.96,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
399,668.9,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
400,668.9,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
401,668.9,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
402,668.02,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
403,668.9,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
404,1798.89,"xSeries x3650M3 Cluster, Xeon E5649 6C 2.53GHz, Gigabit Ethernet","#DC143C"
405,956.07,"BladeCenter HS22 Cluster (WM), Xeon E5649 6C 2.530GHz, Gigabit Ethernet","#DC143C"
407,204.9,"xSeries x3650M4 Cluster, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR","#DC143C"
408,184.37,"iDataPlex DX360M4, Xeon E5-2670 8C 2.6GHz, Infiniband FDR","#DC143C"
409,184.37,"iDataPlex DX360M4, Xeon E5-2670 8C 2.6GHz, Infiniband FDR","#DC143C"
410,184.37,"iDataPlex DX360M4, Xeon E5-2670 8C 2.6GHz, Infiniband FDR","#DC143C"
412,588.3,"iDataPlex DX360M4, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
420,887.1,"xSeries x3650M3 Cluster, Xeon E5649 6C 2.53GHz, Gigabit Ethernet","#DC143C"
422,175.16,"iDataPlex DX360M4, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR","#DC143C"
426,694,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
427,694,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
428,694,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
429,694,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
430,694,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
431,777.6,"xSeries x3650M4 Cluster, Intel Xeon E5-2680v2  10C 2.8GHz, Gigabit Ethernet","#DC143C"
432,777.6,"xSeries x3650M4 Cluster, Intel Xeon E5-2680v2  10C 2.8GHz, Gigabit Ethernet","#DC143C"
433,777.6,"xSeries x3650M4 Cluster, Intel Xeon E5-2680v2  10C 2.8GHz, Gigabit Ethernet","#DC143C"
434,777.6,"xSeries x3650M4 Cluster, Intel Xeon E5-2680v2  10C 2.8GHz, Gigabit Ethernet","#DC143C"
435,777.6,"xSeries x3650M4 Cluster, Intel Xeon E5-2680v2  10C 2.8GHz, Gigabit Ethernet","#DC143C"
436,777.6,"xSeries x3650M4 Cluster, Intel Xeon E5-2680v2  10C 2.8GHz, Gigabit Ethernet","#DC143C"
437,777.6,"xSeries x3650M4 Cluster, Intel Xeon E5-2680v2  10C 2.8GHz, Gigabit Ethernet","#DC143C"
438,777.6,"xSeries x3650M4 Cluster, Intel Xeon E5-2680v2  10C 2.8GHz, Gigabit Ethernet","#DC143C"
439,223.8,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Infiniband FDR","#DC143C"
440,223.8,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Infiniband FDR","#DC143C"
441,691.3,"BladeCenter HS23 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
443,689.4,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
444,489.75,"iDataPlex DX360M3, Xeon X5670 6C 2.93 GHz, Infiniband QDR","#DC143C"
445,719,"SGI ICE 8400EX Xeon X5570 4-core 2.93 GHz, Infiniband","#008B8B"
446,514.3,"BladeCenter HS23 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
449,228.28,"xSeries x3650 Cluster, Xeon E5-2680 8C 2.700GHz, Infiniband QDR","#DC143C"
450,767.9,"xSeries x3650M4 Cluster, Intel Xeon E5-2680v2  10C 2.8GHz, Gigabit Ethernet","#DC143C"
451,767.9,"xSeries x3650M4 Cluster, Intel Xeon E5-2680v2  10C 2.8GHz, Gigabit Ethernet","#DC143C"
452,767.9,"xSeries x3650M4 Cluster, Intel Xeon E5-2680v2  10C 2.8GHz, Gigabit Ethernet","#DC143C"
453,199.7,"iDataPlex DX360M4, Xeon E5-2690 8C 2.9GHz, Infiniband FDR","#DC143C"
459,774,"SGI ICE 8200 Enh. LX, Xeon X5560 2.8Ghz","#008B8B"
460,342.3,"Cray XE6m-200, Opteron 6276 16C 2.300GHz, Cray Gemini interconnect","#6495ED"
464,170.16,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
465,583.9,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
466,583.9,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
467,583.9,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
468,583.9,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
469,583.9,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
470,583.9,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
471,583.9,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
474,192.8,"iDataPlex DX360M4, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR","#DC143C"
475,192.8,"iDataPlex DX360M4, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR","#DC143C"
476,192.8,"iDataPlex DX360M4, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR","#DC143C"
478,181.31,"IBM Flex System x240, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
479,181.31,"IBM Flex System x240, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
480,181.31,"IBM Flex System x240, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
484,797.6,"iDataPlex DX360M3, Xeon E5645 6C 2.4GHz, Gigabit Ethernet","#DC143C"
485,213.82,"xSeries x3650M4 Cluster, Xeon E5-2680 8C 2.700GHz, Infiniband","#DC143C"
486,213.82,"xSeries x3650M4 Cluster, Xeon E5-2680 8C 2.700GHz, Infiniband","#DC143C"
488,573.3,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
496,653.4,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
497,44.4,"Bullx B515 cluster, Intel Xeon E5-2450v2 8C 2.5GHz, InfiniBand 4× FDR, Nvidia K40m","#BDB76B"
500,649.57,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
