"rank","eff","conf","color"
376,269.94,"iDataPlex DX360M4, Intel Xeon E5-2680v2  10C 2.800GHz, Infiniband, NVIDIA K20x","#9932CC"
377,323.5,"Dell PowerEdge C6320/R730, Xeon E5-2680v4 14C 2.4GHz, Infiniband EDR","#B8860B"
378,775.04,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#00008B"
379,775.04,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#00008B"
384,353,"Actina Solar 820 S6, Xeon E5-2670v3/E5-2697v3 14C/12C 2.6/2.3GHz, Infiniband FDR","#008000"
386,378,"Dell PowerEdge R630, Xeon E5-2695v4 18C 2.1GHz, 10G Ethernet","#B8860B"
387,170.45,"HPE SGI 8600, Xeon Gold 6154 18C 3GHz, Intel Omni-Path","#A9A9A9"
388,285,"Atipa HPC Linux Cluster, Xeon E5-2683 v4  16C 2.1GHz, Infiniband FDR","#8FBC8F"
389,285,"Atipa HPC Linux Cluster, Xeon E5-2683 v4  16C 2.1GHz, Infiniband FDR","#8FBC8F"
392,3750,"Lenovo ThinkServer RD650, Xeon E5-2620v3 6C 2.4GHz, 10G Ethernet","#006400"
393,1128,"Cluster Platform 3000 BL460c Gen9, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#A9A9A9"
396,2825.55,"IBM NeXtScale nx360M4, Xeon E5-2630v3 8C 2.4GHz, Infiniband QDR, Intel Xeon Phi 7120P","#FF8C00"
397,1755,"HC2000 Cluster, Xeon E5-2620v3 6C 2.4GHz, 10G Ethernet, NVIDIA Tesla P4","#696969"
398,1234.9,"Apollo 6000 XL230a, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#A9A9A9"
399,672,"Lenovo x240 M5, Xeon E5-2690v3 12C 2.6GHz, Infiniband FDR","#006400"
400,552,"CH121 V3 Cluster, Xeon E5-2680v3 12C 2.5GHz, 10G Ethernet","#1E90FF"
401,411,"Sugon TC4600, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR/NVIDIA K40","#696969"
406,880,"Cluster Platform DL380, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet","#A9A9A9"
407,880,"Cluster Platform DL380, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet","#A9A9A9"
409,2250,"Lenovo RD940, Xeon E7-4850V2 12C 2.3GHz, 10G Ethernet","#006400"
410,990,"Sugon TC6000, Intel Xeon E5-2450v2 8C 2.5GHz, 10G Ethernet","#696969"
412,320,"RSC Tornado, Xeon E5-2697v3 14C 2.6GHz, Infiniband FDR","#ADFF2F"
413,1192.5,"Apollo 6000 XL230a, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#A9A9A9"
414,850,"HC2000 Cluster, Xeon E5-2650v3 10C 2.3GHz, 10G Ethernet, NVIDIA Tesla P40","#696969"
419,59.9,"NVIDIA DGX-1, Xeon E5-2698v4 20C 2.2GHz, Infiniband EDR, NVIDIA Tesla P100","#008B8B"
420,325,"Sugon TC4600LP, Xeon E5-2680v4 14C 2.4GHz, Infiniband EDR","#696969"
427,1091.8,"Apollo 6000 XL2x0a, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#A9A9A9"
429,3840,"Cluster Platform DL380p Gen8 , Intel Xeon E5-2650v2  8C 2.6GHz, 10G Ethernet","#A9A9A9"
435,237,"Cluster Platform SL250s Gen8/Lenovo nx360M5 , Xeon E5-2665 8C 2.4GHz, Infiniband FDR, Nvidia K20m/K40m","#A9A9A9"
440,78.29,"E4 OP206 cluster, IBM Power8+ 8C 3.26GHz, Infiniband EDR, NVIDIA Tesla P100 SXM2","#808080"
442,264,"CH121 V3 Cluster, Xeon E5-2690v4 14C 2.6GHz, Infiniband EDR","#1E90FF"
444,152.8,"PowerEdge R740, Xeon Gold 6140 18C 2.3GHz, NVIDIA Tesla P100, Dell EMC H-Series (Omni-Path)","#B8860B"
445,165,"Inspur TS10000 HPC Server, Intel Xeon E5-2620v2 6C 2.1GHz, 10G Ethernet, NVIDIA Tesla K40","#00CED1"
447,471,"FusionServer XH620 V3 Cluster, Xeon E5-2650v3 10C 2.3GHz, 100G Ethernet","#1E90FF"
450,162,"Inspur TS10000, Xeon E5-2650v3 10C 2.3GHz, Infiniband FDR, NVIDIA Tesla K40","#00CED1"
451,162,"Inspur TS10000, Xeon E5-2650v3 10C 2.3GHz, Infiniband FDR, NVIDIA Tesla K40","#00CED1"
453,896,"FatTwin SuperServer, Xeon E5-2695v4 18C 2.1GHz, Intel Omni-Path","#FF69B4"
457,458.12,"Cray XK7 , Opteron 6276 16C 2.300GHz, Cray Gemini interconnect, NVIDIA K20","#DC143C"
459,166,"Inspur TS10000, Xeon E5-2620v3 6C 2.4GHz, 40G Ethernet, NVIDIA Tesla K40","#00CED1"
460,450,"Oil blade server, Intel Xeon E5-2650v2  8C 2.6GHz, Intel TrueScale Infiniband","#CD5C5C"
462,280,"HC2000 Cluster, Xeon E5-2640v3 8C 2.6GHz, 10G Ethernet, NVIDIA Tesla K40/K80","#696969"
463,141.05,"HPE SGI 8600, Xeon Gold 6148 20C 2.4GHz, Infiniband EDR","#A9A9A9"
464,783.2,"Cluster Platform DL380, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet","#A9A9A9"
465,783.2,"Cluster Platform DL380, Xeon E5-2673v3 12C 2.4GHz, 10G Ethernet","#A9A9A9"
468,576,"Cluster Platform DL380, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR","#A9A9A9"
470,720,"SGI ICE X, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#A9A9A9"
471,159,"Inspur TS10000, Xeon E5-2620v3 6C 2.4GHz, 40G Ethernet, NVIDIA Tesla K40","#00CED1"
472,2550,"Lenovo RD650, Xeon E5-2620v3 6C 2.4GHz, 10G Ethernet","#006400"
474,780,"Sugon TC6000, Xeon E5-2620v3 6C 2.4GHz, 10G Ethernet","#696969"
475,1179.75,"Lenovo RD450, Xeon E5-2650v3 10C 2.3GHz, 10G Ethernet","#006400"
481,900,"Sugon TC6000, Intel Xeon E5-2620v2 6C 2.1GHz, 10G Ethernet","#696969"
482,892.5,"Lenovo RD450, Xeon E5-2670v3 12C 2.3GHz, 10G Ethernet","#006400"
483,972,"Cray XE6, Opteron 6276 16C 2.30GHz, Cray Gemini interconnect","#DC143C"
484,552,"Lenovo RD450, Xeon E5-2682v4 16C 2.5GHz, 10G Ethernet","#006400"
485,3645,"Lenovo NeXtScale nx360M5, Intel Xeon E5-2660v2 10C 2.2GHz, 10G Ethernet","#006400"
486,720,"Sugon TC6000, Intel Xeon E5-2630v2 6C 2.6GHz, 10G Ethernet","#696969"
487,319.87,"Cray XC30, Intel Xeon E5-2680v2  10C 2.8GHz, Aries interconnect , NVIDIA K20x","#DC143C"
488,285,"NEC HPC1812-Rg-2, Xeon E5-2650v4 12C 2.2GHz, Intel Omni-Path","#2F4F4F"
489,1256.25,"Lenovo RD450, Xeon E5-2640v3 8C 2.6GHz, 10G Ethernet","#006400"
490,882,"Huawei  Cluster RH2288H V2, Intel Xeon E5-2650v2  8C 2.6GHz, Gigabit Ethernet","#1E90FF"
491,370,"Dell C8220X Cluster, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR, Intel Xeon Phi 7120P","#B8860B"
492,380,"Inspur TS10000 HPC Server, Xeon E5-2650v3 10C 2GHz, 10G Ethernet","#00CED1"
493,375,"FusionServer XH620 V3 Cluster, Xeon E5-2650v3 10C 2.3GHz, Infiniband FDR","#1E90FF"
494,540,"Sugon TC6000, Intel Xeon E5-2450v2 8C 2.5GHz, 10G Ethernet","#696969"
495,168,"Sugon W580-G20, Xeon E5-2640v3 8C 2.6GHz, 10G Ethernet, NVIDIA Tesla K80","#696969"
497,3510,"Lenovo NeXtScale nx360M5, Intel Xeon E5-2660v2 10C 2.2GHz, 10G Ethernet","#006400"
499,1224,"Rackable Cluster, Xeon E5-2697v3 14C 2.6GHz, Infiniband FDR","#A9A9A9"
500,1224,"Rackable Cluster, Xeon E5-2697v3 14C 2.6GHz, Infiniband FDR","#A9A9A9"
