"rank","eff","conf","color"
266,388.8,"Appro Xtreme-X Supercomputer, Xeon E5-2670 8C 2.600GHz, Infiniband QDR","#6495ED"
273,1030,"xSeries iDataPlex, Xeon E5540 4C 2.53GHz, Infiniband","#B8860B"
277,192,"Bullx DLC B710 Blades, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR","#8B008B"
278,81.41,"Bull R421-E3 Cluster, Intel Xeon E5-2650v2 8C 2.600GHz, Infiniband FDR, NVIDIA K20x","#8B008B"
280,78.41,"Supermicro SBI-7228R-T2F, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR, Intel Xeon Phi 7120P","#008000"
284,365.5,"Itautec Cluster, Xeon X5670 6C 2.930GHz, Infiniband QDR, NVIDIA 2050","#ADFF2F"
291,236.8,"SGI ICE X, Intel Xeon E5-2695v2 12C 2.400GHz, Infiniband FDR","#008B8B"
293,556.3,"Hitachi SR16000 Model M1, POWER7 8C 3.836GHz, Custom","#808080"
296,140,"MEGWARE MiriQuid, Xeon E5-2630v3 8C 2.4GHz, Infiniband QDR","#FF69B4"
297,93.91,"Cray CS300-AC, Xeon E5-2620v3 6C 2.4GHz, Infiniband FDR, Nvidia K80","#6495ED"
303,226.8,"Xtreme-X , Xeon E5-2670 8C 2.600GHz, Infiniband QDR, NVIDIA 2090","#6495ED"
305,1064,"SGI ICE 8200EX, Xeon E5450 4C 3.000GHz, Infiniband","#008B8B"
315,121.47,"IBM NeXtScale nx360M5, Xeon E5-2697v3 14C 2.6GHz, Infiniband FDR14","#A9A9A9"
316,540.4,"Xtreme-X 1320H-LANL, Opteron 12 Core 2.30 GHz, Infiniband QDR","#6495ED"
318,251.26,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#B8860B"
321,249.26,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
324,467,"MEGWARE Saxonid 6100, Opteron 6272 16C 2.100GHz, Infiniband QDR","#808080"
325,150,"Bullx B515 cluster, Xeon E5-2450 8C 2.1GHz, Infiniband FDR, Intel Xeon Phi 5110P","#8B008B"
329,239.6,"IBM NeXtScale nx360M4, Intel Xeon E5-2697v2 12C 2.700GHz, Infiniband FDR","#DC143C"
333,77,"Supermicro Superserver 1027GR-TSF, Intel Xeon E5-2620v2 6C 2.1GHz, Infiniband QDR, NVIDIA K20","#4B0082"
334,87,"Dell C8220X Cluster, Intel Xeon E5-2680v2  10C 2.8GHz, 40G Ethernet, Intel Xeon Phi 7120P","#00008B"
344,294.53,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
345,294.53,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
348,255.2,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#B8860B"
351,300,"Sugon Cluster CB60-G16, Intel Xeon E5-2670v2  10C 2.5GHz, Infiniband FDR","#556B2F"
352,132,"SGI Rackable C1104G-RP5, Xeon E5-2670 8C 2.600GHz, Infiniband FDR, Intel Xeon Phi","#008B8B"
353,127.63,"Lenovo NeXtScale nx360M5, Xeon E5-2667v3 8C 3.2GHz, Infiniband FDR14","#A9A9A9"
354,251.2,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
356,462.3,"Power 775, POWER7 8C 3.84 GHz, Custom","#DC143C"
357,462.3,"Power 775, POWER7 8C 3.84 GHz, Custom","#DC143C"
358,289,"NUDT YH MPP, Xeon X56xx (Westmere-EP) 2.93 GHz, Proprietary","#FF7F50"
362,64,"Bull bullx R400, Xeon E5-2680v3 12C 2.5GHz, Infiniband FDR, Nvidia K80","#8B008B"
365,55,"ExaScaler 32U256SC Cluster, Intel Xeon E5-2660v2 10C 2.2GHz, Infiniband FDR, PEZY-SC","#696969"
367,205,"MEGWARE MiriQuid, Intel Xeon E5-2670v2  10C 2.5GHz, Infiniband FDR","#808080"
369,92,"Cluster Platform SL250s Gen8, Intel Xeon E5-2650v2  8C 2.6GHz, Infiniband FDR, NVIDIA K20x","#008B8B"
373,238.07,"bullx B500/B510 cluster, Intel Xeon E5-2697v2 12C 2.7GHz/Xeon x5675, Infiniband QDR","#8B008B"
374,183.73,"SGI ICE X, Intel Xeon E5-2697v2 12C 2.7GHz, Infiniband FDR","#008B8B"
376,214.17,"xSeries x3650M4 Cluster, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR","#B8860B"
378,78,"Aurora Bricks, Intel Xeon E3-1230Lv3 4C 1.8GHz, Infiniband FDR, Intel Xeon Phi 7120X","#F0E68C"
384,217.2,"Inspur TS10000, Xeon E5-2670 8C 2.600GHz, Infiniband FDR, K20M/Xeon Phi 5110P","#E6E6FA"
386,120,"MEGWARE MiriQuid, Xeon E5-2630v3 8C 2.4GHz, Infiniband QDR","#808080"
389,223.06,"IBM Flex System x240, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#B8860B"
390,223.06,"IBM Flex System x240, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#B8860B"
393,222.5,"Intel Cluster, Intel Xeon E5-2640v3 8C/ E5-2697v2 12C 2.7GHz, Intel TrueScale QDR, Intel Xeon Phi SE10/7120/7120P","#8B0000"
394,54.6,"iDataPlex DX360M4, Intel Xeon E5-2680v2  10C 2.800GHz, Infiniband, NVIDIA K20x","#B8860B"
395,201.83,"IBM NeXtScale nx360M4, Intel Xeon E5-2670v2  10C 2.500GHz, Infiniband FDR","#DC143C"
396,201.83,"IBM NeXtScale nx360M4, Intel Xeon E5-2670v2  10C 2.500GHz, Infiniband FDR","#DC143C"
397,201.83,"IBM NeXtScale nx360M4, Intel Xeon E5-2670v2  10C 2.500GHz, Infiniband FDR","#DC143C"
398,201.83,"IBM NeXtScale nx360M4, Intel Xeon E5-2670v2  10C 2.500GHz, Infiniband FDR","#DC143C"
405,243.69,"xSeries x3750 Cluster, Xeon E5-2680 8C 2.700GHz, Infiniband FDR","#DC143C"
406,169,"NEC LX-2400, Intel Xeon E5-2660v2 10C 2.200GHz, Infiniband QDR","#4B0082"
407,831,"BX900 Xeon X5570 2.93GHz , Infiniband QDR","#00FFFF"
408,285.38,"x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#DC143C"
410,504,"Blue Gene/P Solution","#DC143C"
413,82.19,"BlueGene/Q, Power BQC 16C 1.6GHz, Custom Interconnect","#DC143C"
414,82.19,"BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconnect","#DC143C"
415,82.19,"BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconnect","#DC143C"
416,82.19,"BlueGene/Q, Power BQC 16C 1.60 GHz, Custom","#DC143C"
417,82.19,"BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconnect","#DC143C"
418,82.19,"BlueGene/Q, Power BQC 16C 1.60GHz, Custom","#DC143C"
424,205.72,"iDataPlex DX360M4, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#A9A9A9"
425,252,"Cluster Platform 3000 SL6500, Xeon E5 (Sandy Bridge - EP) 8C 2.60GHz, FDR Infiniband","#008B8B"
432,975,"Dell PowerEdge C6220, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#00008B"
436,46.46,"Cray CS-Storm, Intel Xeon E5-2660v2 10C 2.2GHz, Infiniband FDR, Nvidia K40m","#6495ED"
437,254.9,"xSeries x3650M4 Cluster, Xeon E5-2680 8C 2.700GHz, Infiniband FDR","#B8860B"
438,254.9,"xSeries x3650M4 Cluster, Xeon E5-2680 8C 2.700GHz, Infiniband FDR","#B8860B"
439,254.9,"xSeries x3650M4 Cluster, Xeon E5-2680 8C 2.700GHz, Infiniband FDR","#B8860B"
440,254.9,"xSeries x3650M4 Cluster, Xeon E5-2680 8C 2.700GHz, Infiniband FDR","#B8860B"
442,390.07,"Power 775, POWER7 8C 3.836GHz, Custom Interconnect","#DC143C"
443,227,"MEGWARE MiriQuid, Xeon E5-2670 8C 2.600GHz, Infiniband FDR","#808080"
449,177.84,"BladeCenter HS23 Cluster, Xeon E5-2680 8C 2.700GHz, Infiniband QDR","#DC143C"
452,66.25,"iDataPlex DX360M4, Intel Xeon E5-2680v2  10C 2.800GHz, Infiniband FDR, NVIDIA K20x","#DC143C"
453,66.25,"iDataPlex DX360M4, Intel Xeon E5-2680v2  10C 2.800GHz, Infiniband FDR, NVIDIA K20x","#DC143C"
454,66.25,"iDataPlex DX360M4, Intel Xeon E5-2680v2  10C 2.800GHz, Infiniband FDR, NVIDIA K20x","#DC143C"
455,66.25,"iDataPlex DX360M4, Intel Xeon E5-2680v2  10C 2.800GHz, Infiniband FDR, NVIDIA K20x","#DC143C"
465,71,"RSC PetaStream, Intel Xeon Phi 5120D 60C 1.05GHz, Infiniband FDR","#E9967A"
467,154,"IBM NeXtScale nx360M5, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR14","#DC143C"
468,39.7,"LX 1U-4GPU/104Re-1G  Cluster, Intel Xeon E5-2620v2 6C 2.100GHz, Infiniband FDR, NVIDIA K20x","#4B0082"
470,510,"iDataPlex, Xeon X56xx 6C 2.93 GHz, Infiniband","#DC143C"
471,920.28,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
472,916.29,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
473,916.29,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
475,962.1,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
476,808.96,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
477,668.02,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
478,668.9,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
479,668.9,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
480,668.9,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
481,668.9,"xSeries x3650M4 Cluster, Xeon E5-2670 8C 2.600GHz, Gigabit Ethernet","#DC143C"
482,1798.89,"xSeries x3650M3 Cluster, Xeon E5649 6C 2.53GHz, Gigabit Ethernet","#DC143C"
483,956.07,"BladeCenter HS22 Cluster (WM), Xeon E5649 6C 2.530GHz, Gigabit Ethernet","#DC143C"
485,204.9,"xSeries x3650M4 Cluster, Intel Xeon E5-2680v2  10C 2.8GHz, Infiniband FDR","#DC143C"
486,184.37,"iDataPlex DX360M4, Xeon E5-2670 8C 2.6GHz, Infiniband FDR","#DC143C"
487,184.37,"iDataPlex DX360M4, Xeon E5-2670 8C 2.6GHz, Infiniband FDR","#DC143C"
488,184.37,"iDataPlex DX360M4, Xeon E5-2670 8C 2.6GHz, Infiniband FDR","#DC143C"
490,588.3,"iDataPlex DX360M4, Xeon E5-2670 8C 2.6GHz, Gigabit Ethernet","#DC143C"
496,86.77,"Lenovo NeXtScale nx360M5, Xeon E5-2697v3 14C 2.6GHz, Infiniband EDR","#DAA520"
499,887.1,"xSeries x3650M3 Cluster, Xeon E5649 6C 2.53GHz, Gigabit Ethernet","#DC143C"
